metodo,tempo,iteracoes
maxVal1_2048_numeros,4300,2050
maxVal1_1048576_numeros,777300,1048577
maxVal1_32_numeros,1900,32
maxVal1_2048_numeros,3800,2049
maxVal1_1048576_numeros,742400,1048578
maxVal1_32_numeros,2000,33
maxVal1_2048_numeros,3200,2050
maxVal1_1048576_numeros,775600,1048579
maxVal1_32_numeros,1100,35
maxVal1_2048_numeros,3000,2051
maxVal1_1048576_numeros,778600,1048579
maxVal1_32_numeros,1300,32
maxVal1_2048_numeros,2500,2054
maxVal1_1048576_numeros,712500,1048578
maxVal1_32_numeros,1600,36
maxVal1_2048_numeros,3400,2054
maxVal1_1048576_numeros,725000,1048577
maxVal1_32_numeros,1800,32
maxVal1_2048_numeros,3100,2051
maxVal1_1048576_numeros,680700,1048579
maxVal1_32_numeros,1700,32
maxVal1_2048_numeros,1700,2052
maxVal1_1048576_numeros,957900,1048577
maxVal1_32_numeros,2800,37
maxVal1_2048_numeros,3100,2049
maxVal1_1048576_numeros,785400,1048579
maxVal1_32_numeros,2300,38
maxVal1_2048_numeros,3000,2051
maxVal1_1048576_numeros,785300,1048582
maxVal1_32_numeros,2000,35
maxVal1_2048_numeros,3800,2052
maxVal1_1048576_numeros,743400,1048579
maxVal1_32_numeros,2200,36
maxVal1_2048_numeros,4100,2049
maxVal1_1048576_numeros,1054300,1048582
maxVal1_32_numeros,2000,33
maxVal1_2048_numeros,4100,2050
maxVal1_1048576_numeros,713700,1048577
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,3100,2048
maxVal1_1048576_numeros,788200,1048581
maxVal1_32_numeros,1900,33
maxVal1_2048_numeros,3000,2048
maxVal1_1048576_numeros,921300,1048579
maxVal1_32_numeros,1600,33
maxVal1_2048_numeros,3200,2051
maxVal1_1048576_numeros,713700,1048581
maxVal1_32_numeros,1800,33
maxVal1_2048_numeros,3000,2049
maxVal1_1048576_numeros,1093300,1048580
maxVal1_32_numeros,1600,35
maxVal1_2048_numeros,3500,2053
maxVal1_1048576_numeros,708400,1048580
maxVal1_32_numeros,1800,33
maxVal1_2048_numeros,3000,2054
maxVal1_1048576_numeros,766400,1048579
maxVal1_32_numeros,1900,35
maxVal1_2048_numeros,3100,2049
maxVal1_1048576_numeros,1291900,1048579
maxVal1_32_numeros,1300,35
maxVal1_2048_numeros,2400,2051
maxVal1_1048576_numeros,735600,1048581
maxVal1_32_numeros,1800,36
maxVal1_2048_numeros,2700,2050
maxVal1_1048576_numeros,770700,1048576
maxVal1_32_numeros,1900,32
maxVal1_2048_numeros,1800,2050
maxVal1_1048576_numeros,713700,1048581
maxVal1_32_numeros,1400,34
maxVal1_2048_numeros,2100,2050
maxVal1_1048576_numeros,731600,1048577
maxVal1_32_numeros,2000,38
maxVal1_2048_numeros,2700,2050
maxVal1_1048576_numeros,776500,1048579
maxVal1_32_numeros,1500,35
maxVal1_2048_numeros,1900,2047
maxVal1_1048576_numeros,749800,1048577
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,2600,2051
maxVal1_1048576_numeros,778700,1048578
maxVal1_32_numeros,1700,32
maxVal1_2048_numeros,4100,2049
maxVal1_1048576_numeros,807900,1048579
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,3900,2051
maxVal1_1048576_numeros,800800,1048578
maxVal1_32_numeros,2300,33
maxVal1_2048_numeros,3500,2051
maxVal1_1048576_numeros,918800,1048578
maxVal1_32_numeros,1200,34
maxVal1_2048_numeros,2800,2050
maxVal1_1048576_numeros,857700,1048580
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,1700,2051
maxVal1_1048576_numeros,777000,1048579
maxVal1_32_numeros,1000,37
maxVal1_2048_numeros,2600,2052
maxVal1_1048576_numeros,685900,1048580
maxVal1_32_numeros,1000,34
maxVal1_2048_numeros,1800,2050
maxVal1_1048576_numeros,1010900,1048582
maxVal1_32_numeros,1500,34
maxVal1_2048_numeros,3100,2049
maxVal1_1048576_numeros,687700,1048578
maxVal1_32_numeros,1500,35
maxVal1_2048_numeros,1700,2051
maxVal1_1048576_numeros,707600,1048581
maxVal1_32_numeros,1600,32
maxVal1_2048_numeros,2000,2050
maxVal1_1048576_numeros,728900,1048578
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,2800,2052
maxVal1_1048576_numeros,800300,1048582
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,1900,2051
maxVal1_1048576_numeros,708500,1048578
maxVal1_32_numeros,1300,35
maxVal1_2048_numeros,3700,2051
maxVal1_1048576_numeros,736200,1048577
maxVal1_32_numeros,1900,33
maxVal1_2048_numeros,3000,2053
maxVal1_1048576_numeros,842400,1048578
maxVal1_32_numeros,1700,32
maxVal1_2048_numeros,2000,2051
maxVal1_1048576_numeros,710900,1048576
maxVal1_32_numeros,1800,34
maxVal1_2048_numeros,3900,2053
maxVal1_1048576_numeros,737600,1048580
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,3500,2052
maxVal1_1048576_numeros,713900,1048577
maxVal1_32_numeros,1500,35
maxVal1_2048_numeros,4200,2053
maxVal1_1048576_numeros,781100,1048583
maxVal1_32_numeros,2000,35
maxVal1_2048_numeros,2000,2053
maxVal1_1048576_numeros,801700,1048580
maxVal1_32_numeros,1700,32
maxVal1_2048_numeros,4100,2052
maxVal1_1048576_numeros,771900,1048578
maxVal1_32_numeros,1600,36
maxVal1_2048_numeros,2000,2051
maxVal1_1048576_numeros,771600,1048582
maxVal1_32_numeros,1400,33
maxVal1_2048_numeros,3300,2053
maxVal1_1048576_numeros,783900,1048579
maxVal1_32_numeros,1900,33
maxVal1_2048_numeros,2800,2052
maxVal1_1048576_numeros,692200,1048582
maxVal1_32_numeros,1700,35
maxVal1_2048_numeros,2800,2051
maxVal1_1048576_numeros,768600,1048579
maxVal1_32_numeros,1300,37
maxVal1_2048_numeros,4100,2053
maxVal1_1048576_numeros,762700,1048576
maxVal1_32_numeros,1800,32
maxVal1_2048_numeros,2500,2055
maxVal1_1048576_numeros,685000,1048577
maxVal1_32_numeros,1300,36
maxVal1_2048_numeros,1600,2051
maxVal1_1048576_numeros,781700,1048578
maxVal1_32_numeros,1200,34
maxVal1_2048_numeros,3600,2052
maxVal1_1048576_numeros,694300,1048578
maxVal1_32_numeros,1300,34
maxVal1_2048_numeros,2200,2051
maxVal1_1048576_numeros,1230500,1048577
maxVal1_32_numeros,1800,32
maxVal1_2048_numeros,3300,2049
maxVal1_1048576_numeros,766300,1048582
maxVal1_32_numeros,2000,35
maxVal1_2048_numeros,4100,2055
maxVal1_1048576_numeros,724500,1048577
maxVal1_32_numeros,1800,32
maxVal1_2048_numeros,3700,2052
maxVal1_1048576_numeros,784900,1048579
maxVal1_32_numeros,1400,33
maxVal1_2048_numeros,3300,2054
maxVal1_1048576_numeros,787100,1048580
maxVal1_32_numeros,2100,35
maxVal1_2048_numeros,4500,2049
maxVal1_1048576_numeros,777100,1048582
maxVal1_32_numeros,1400,35
maxVal1_2048_numeros,3100,2051
maxVal1_1048576_numeros,678700,1048577
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,2900,2049
maxVal1_1048576_numeros,720800,1048580
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,2100,2051
maxVal1_1048576_numeros,774000,1048578
maxVal1_32_numeros,1600,35
maxVal1_2048_numeros,3500,2049
maxVal1_1048576_numeros,995600,1048578
maxVal1_32_numeros,1600,36
maxVal1_2048_numeros,2800,2051
maxVal1_1048576_numeros,727100,1048576
maxVal1_32_numeros,1700,35
maxVal1_2048_numeros,3400,2047
maxVal1_1048576_numeros,742000,1048577
maxVal1_32_numeros,1300,35
maxVal1_2048_numeros,3000,2054
maxVal1_1048576_numeros,784700,1048579
maxVal1_32_numeros,1400,33
maxVal1_2048_numeros,2500,2050
maxVal1_1048576_numeros,827000,1048580
maxVal1_32_numeros,1900,35
maxVal1_2048_numeros,3400,2049
maxVal1_1048576_numeros,788500,1048579
maxVal1_32_numeros,1400,33
maxVal1_2048_numeros,3100,2050
maxVal1_1048576_numeros,783600,1048580
maxVal1_32_numeros,3000,34
maxVal1_2048_numeros,4100,2051
maxVal1_1048576_numeros,772000,1048576
maxVal1_32_numeros,1700,32
maxVal1_2048_numeros,2900,2050
maxVal1_1048576_numeros,715700,1048579
maxVal1_32_numeros,1900,35
maxVal1_2048_numeros,4100,2050
maxVal1_1048576_numeros,795800,1048581
maxVal1_32_numeros,1800,32
maxVal1_2048_numeros,2000,2052
maxVal1_1048576_numeros,779600,1048580
maxVal1_32_numeros,1900,35
maxVal1_2048_numeros,3300,2050
maxVal1_1048576_numeros,868100,1048582
maxVal1_32_numeros,1900,36
maxVal1_2048_numeros,1900,2050
maxVal1_1048576_numeros,684700,1048578
maxVal1_32_numeros,1600,35
maxVal1_2048_numeros,1900,2049
maxVal1_1048576_numeros,720100,1048577
maxVal1_32_numeros,1600,34
maxVal1_2048_numeros,3800,2051
maxVal1_1048576_numeros,706200,1048577
maxVal1_32_numeros,1600,31
maxVal1_2048_numeros,3900,2054
maxVal1_1048576_numeros,707800,1048579
maxVal1_32_numeros,1400,34
maxVal1_2048_numeros,3100,2051
maxVal1_1048576_numeros,797900,1048579
maxVal1_32_numeros,2100,33
maxVal1_2048_numeros,1900,2049
maxVal1_1048576_numeros,774800,1048576
maxVal1_32_numeros,1400,35
maxVal1_2048_numeros,1800,2052
maxVal1_1048576_numeros,783800,1048581
maxVal1_32_numeros,1900,34
maxVal1_2048_numeros,4100,2050
maxVal1_1048576_numeros,768500,1048580
maxVal1_32_numeros,1700,35
maxVal1_2048_numeros,3100,2050
maxVal1_1048576_numeros,777500,1048579
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,3300,2051
maxVal1_1048576_numeros,765200,1048579
maxVal1_32_numeros,1900,33
maxVal1_2048_numeros,3900,2050
maxVal1_1048576_numeros,768000,1048580
maxVal1_32_numeros,1900,33
maxVal1_2048_numeros,1900,2052
maxVal1_1048576_numeros,771500,1048579
maxVal1_32_numeros,1800,33
maxVal1_2048_numeros,3100,2051
maxVal1_1048576_numeros,793100,1048580
maxVal1_32_numeros,1900,32
maxVal1_2048_numeros,3500,2051
maxVal1_1048576_numeros,774200,1048578
maxVal1_32_numeros,1800,37
maxVal1_2048_numeros,2100,2052
maxVal1_1048576_numeros,728900,1048580
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,2000,2052
maxVal1_1048576_numeros,1284100,1048578
maxVal1_32_numeros,2000,38
maxVal1_2048_numeros,2900,2051
maxVal1_1048576_numeros,710100,1048580
maxVal1_32_numeros,1800,39
maxVal1_2048_numeros,3600,2054
maxVal1_1048576_numeros,773800,1048577
maxVal1_32_numeros,1000,36
maxVal1_2048_numeros,2900,2054
maxVal1_1048576_numeros,710600,1048578
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,3000,2051
maxVal1_1048576_numeros,778300,1048580
maxVal1_32_numeros,1800,33
maxVal1_2048_numeros,3500,2049
maxVal1_1048576_numeros,771200,1048581
maxVal1_32_numeros,1100,34
maxVal1_2048_numeros,3600,2049
maxVal1_1048576_numeros,816800,1048578
maxVal1_32_numeros,1600,32
maxVal1_2048_numeros,2800,2050
maxVal1_1048576_numeros,732500,1048579
maxVal1_32_numeros,2100,35
maxVal1_2048_numeros,3200,2053
maxVal1_1048576_numeros,781900,1048579
maxVal1_32_numeros,2200,34
maxVal1_2048_numeros,4000,2050
maxVal1_1048576_numeros,787700,1048577
maxVal1_32_numeros,2100,35
maxVal1_2048_numeros,3900,2048
maxVal1_1048576_numeros,742200,1048577
maxVal1_32_numeros,1200,37
maxVal1_2048_numeros,2000,2053
maxVal1_1048576_numeros,732500,1048580
maxVal1_32_numeros,1900,35
maxVal1_2048_numeros,3100,2051
maxVal1_1048576_numeros,706800,1048581
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,3700,2053
maxVal1_1048576_numeros,769400,1048580
maxVal1_32_numeros,1800,33
maxVal1_2048_numeros,3300,2051
maxVal1_1048576_numeros,701300,1048577
maxVal1_32_numeros,1400,37
maxVal1_2048_numeros,2000,2050
maxVal1_1048576_numeros,727500,1048582
maxVal1_32_numeros,1700,36
maxVal1_2048_numeros,3300,2055
maxVal1_1048576_numeros,779400,1048579
maxVal1_32_numeros,1800,32
maxVal1_2048_numeros,1900,2048
maxVal1_1048576_numeros,919700,1048579
maxVal1_32_numeros,1800,34
maxVal1_2048_numeros,2900,2049
maxVal1_1048576_numeros,775300,1048579
maxVal1_32_numeros,1600,33
maxVal1_2048_numeros,3300,2050
maxVal1_1048576_numeros,708700,1048580
maxVal1_32_numeros,1600,34
maxVal1_2048_numeros,2700,2049
maxVal1_1048576_numeros,780100,1048579
maxVal1_32_numeros,1300,33
maxVal1_2048_numeros,4300,2050
maxVal1_1048576_numeros,777100,1048579
maxVal1_32_numeros,2100,35
maxVal1_2048_numeros,4100,2049
maxVal1_1048576_numeros,709000,1048576
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,3200,2048
maxVal1_1048576_numeros,784600,1048580
maxVal1_32_numeros,1600,32
maxVal1_2048_numeros,2100,2049
maxVal1_1048576_numeros,762600,1048578
maxVal1_32_numeros,1300,33
maxVal1_2048_numeros,2900,2053
maxVal1_1048576_numeros,723400,1048577
maxVal1_32_numeros,1900,36
maxVal1_2048_numeros,1900,2052
maxVal1_1048576_numeros,844600,1048580
maxVal1_32_numeros,2000,33
maxVal1_2048_numeros,2700,2053
maxVal1_1048576_numeros,777900,1048579
maxVal1_32_numeros,1700,36
maxVal1_2048_numeros,3400,2052
maxVal1_1048576_numeros,777700,1048580
maxVal1_32_numeros,1800,33
maxVal1_2048_numeros,2800,2049
maxVal1_1048576_numeros,773300,1048576
maxVal1_32_numeros,1500,34
maxVal1_2048_numeros,2900,2051
maxVal1_1048576_numeros,715500,1048580
maxVal1_32_numeros,1500,36
maxVal1_2048_numeros,1900,2053
maxVal1_1048576_numeros,980000,1048579
maxVal1_32_numeros,1800,36
maxVal1_2048_numeros,3500,2054
maxVal1_1048576_numeros,774700,1048576
maxVal1_32_numeros,1400,36
maxVal1_2048_numeros,2200,2049
maxVal1_1048576_numeros,976700,1048579
maxVal1_32_numeros,1700,34
maxVal1_2048_numeros,2200,2055
maxVal1_1048576_numeros,775900,1048579
maxVal1_32_numeros,1300,35
maxVal1_2048_numeros,1800,2050
maxVal1_1048576_numeros,850900,1048583
maxVal1_32_numeros,1800,32
maxVal1_2048_numeros,2900,2052
maxVal1_1048576_numeros,770200,1048578
maxVal1_32_numeros,2500,35
maxVal1_2048_numeros,2900,2052
maxVal1_1048576_numeros,793700,1048580
maxVal1_32_numeros,1900,33
maxVal1_2048_numeros,2700,2050
maxVal1_1048576_numeros,776400,1048580
maxVal1_32_numeros,1900,35
maxVal1_2048_numeros,3500,2050
maxVal1_1048576_numeros,733400,1048577
maxVal1_32_numeros,2400,35
maxVal1_2048_numeros,3800,2055
maxVal1_1048576_numeros,736500,1048577
maxVal1_32_numeros,1400,33
maxVal1_2048_numeros,2800,2048
maxVal1_1048576_numeros,790800,1048581
maxVal1_32_numeros,2000,37
maxVal1_2048_numeros,2400,2051
maxVal1_1048576_numeros,802200,1048579
maxVal1_32_numeros,1500,36
maxVal1_2048_numeros,3500,2050
maxVal1_1048576_numeros,781800,1048578
maxVal1_32_numeros,2400,34
maxVal1_2048_numeros,3500,2052
maxVal1_1048576_numeros,770800,1048582
maxVal1_32_numeros,1600,33
maxVal1_2048_numeros,2100,2052
maxVal1_1048576_numeros,775400,1048581
maxVal1_32_numeros,1300,32
maxVal1_2048_numeros,2100,2051
maxVal1_1048576_numeros,737600,1048581
maxVal1_32_numeros,1100,33
maxVal1_2048_numeros,2600,2050
maxVal1_1048576_numeros,712900,1048577
maxVal1_32_numeros,1900,34
maxVal1_2048_numeros,2600,2048
maxVal1_1048576_numeros,712600,1048579
maxVal1_32_numeros,1500,34
maxVal1_2048_numeros,2400,2049
maxVal1_1048576_numeros,763800,1048580
maxVal1_32_numeros,1600,33
maxVal1_2048_numeros,3400,2051
maxVal1_1048576_numeros,726300,1048583
maxVal1_32_numeros,1500,32
maxVal1_2048_numeros,3300,2050
maxVal1_1048576_numeros,780700,1048583
maxVal1_32_numeros,1300,34
maxVal1_2048_numeros,3100,2052
maxVal1_1048576_numeros,718500,1048578
maxVal1_32_numeros,1700,33
maxVal1_2048_numeros,2900,2053
maxVal1_1048576_numeros,971000,1048579
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,2000,2051
maxVal1_1048576_numeros,740700,1048582
maxVal1_32_numeros,1600,31
maxVal1_2048_numeros,2800,2048
maxVal1_1048576_numeros,746900,1048578
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,4000,2052
maxVal1_1048576_numeros,791600,1048581
maxVal1_32_numeros,1800,34
maxVal1_2048_numeros,4200,2049
maxVal1_1048576_numeros,802400,1048576
maxVal1_32_numeros,1900,34
maxVal1_2048_numeros,4000,2051
maxVal1_1048576_numeros,929700,1048580
maxVal1_32_numeros,1500,33
maxVal1_2048_numeros,1900,2054
maxVal1_1048576_numeros,707900,1048579
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,3000,2051
maxVal1_1048576_numeros,711300,1048579
maxVal1_32_numeros,1000,31
maxVal1_2048_numeros,1700,2051
maxVal1_1048576_numeros,775300,1048578
maxVal1_32_numeros,1700,34
maxVal1_2048_numeros,3900,2052
maxVal1_1048576_numeros,927800,1048576
maxVal1_32_numeros,1600,33
maxVal1_2048_numeros,2200,2053
maxVal1_1048576_numeros,975600,1048583
maxVal1_32_numeros,1400,33
maxVal1_2048_numeros,3700,2051
maxVal1_1048576_numeros,744900,1048580
maxVal1_32_numeros,1900,33
maxVal1_2048_numeros,18900,2052
maxVal1_1048576_numeros,777600,1048578
maxVal1_32_numeros,1800,33
maxVal1_2048_numeros,4000,2050
maxVal1_1048576_numeros,724000,1048579
maxVal1_32_numeros,2000,31
maxVal1_2048_numeros,1800,2053
maxVal1_1048576_numeros,727100,1048579
maxVal1_32_numeros,1600,34
maxVal1_2048_numeros,3500,2053
maxVal1_1048576_numeros,788800,1048577
maxVal1_32_numeros,2100,37
maxVal1_2048_numeros,2400,2052
maxVal1_1048576_numeros,706300,1048582
maxVal1_32_numeros,1800,33
maxVal1_2048_numeros,3400,2055
maxVal1_1048576_numeros,776200,1048581
maxVal1_32_numeros,1900,36
maxVal1_2048_numeros,2100,2050
maxVal1_1048576_numeros,734300,1048579
maxVal1_32_numeros,2000,31
maxVal1_2048_numeros,3400,2052
maxVal1_1048576_numeros,715700,1048578
maxVal1_32_numeros,1600,34
maxVal1_2048_numeros,1900,2048
maxVal1_1048576_numeros,986600,1048579
maxVal1_32_numeros,1900,33
maxVal1_2048_numeros,3400,2055
maxVal1_1048576_numeros,683700,1048579
maxVal1_32_numeros,1600,35
maxVal1_2048_numeros,2100,2051
maxVal1_1048576_numeros,776500,1048579
maxVal1_32_numeros,1700,35
maxVal1_2048_numeros,2200,2051
maxVal1_1048576_numeros,693100,1048577
maxVal1_32_numeros,1900,33
maxVal1_2048_numeros,3900,2050
maxVal1_1048576_numeros,984800,1048575
maxVal1_32_numeros,1500,35
maxVal1_2048_numeros,1700,2050
maxVal1_1048576_numeros,742500,1048578
maxVal1_32_numeros,1600,35
maxVal1_2048_numeros,3400,2049
maxVal1_1048576_numeros,714100,1048578
maxVal1_32_numeros,1700,35
maxVal1_2048_numeros,2000,2050
maxVal1_1048576_numeros,820500,1048578
maxVal1_32_numeros,1100,35
maxVal1_2048_numeros,2200,2052
maxVal1_1048576_numeros,719300,1048579
maxVal1_32_numeros,1500,37
maxVal1_2048_numeros,3800,2052
maxVal1_1048576_numeros,735200,1048579
maxVal1_32_numeros,1500,33
maxVal1_2048_numeros,3400,2055
maxVal1_1048576_numeros,805900,1048575
maxVal1_32_numeros,1600,36
maxVal1_2048_numeros,3000,2052
maxVal1_1048576_numeros,762200,1048577
maxVal1_32_numeros,1900,35
maxVal1_2048_numeros,3100,2052
maxVal1_1048576_numeros,791300,1048581
maxVal1_32_numeros,1400,33
maxVal1_2048_numeros,4300,2053
maxVal1_1048576_numeros,718500,1048582
maxVal1_32_numeros,1900,31
maxVal1_2048_numeros,2200,2054
maxVal1_1048576_numeros,991800,1048577
maxVal1_32_numeros,2000,34
maxVal1_2048_numeros,3100,2051
maxVal1_1048576_numeros,713600,1048582
maxVal1_32_numeros,1700,35
maxVal1_2048_numeros,3900,2051
maxVal1_1048576_numeros,716400,1048580
maxVal1_32_numeros,2300,33
maxVal1_2048_numeros,4000,2053
maxVal1_1048576_numeros,683200,1048578
maxVal1_32_numeros,1200,33
maxVal1_2048_numeros,3500,2051
maxVal1_1048576_numeros,713100,1048580
maxVal1_32_numeros,1800,37
maxVal1_2048_numeros,3500,2055
maxVal1_1048576_numeros,707100,1048580
maxVal1_32_numeros,1900,36
maxVal1_2048_numeros,3300,2054
maxVal1_1048576_numeros,970700,1048578
maxVal1_32_numeros,1500,32
maxVal1_2048_numeros,2100,2049
maxVal1_1048576_numeros,796200,1048579
maxVal1_32_numeros,1900,34
maxVal1_2048_numeros,4200,2050
maxVal1_1048576_numeros,785500,1048581
maxVal1_32_numeros,2200,34
maxVal1_2048_numeros,3900,2051
maxVal1_1048576_numeros,819900,1048580
maxVal1_32_numeros,1700,32
maxVal1_2048_numeros,3800,2049
maxVal1_1048576_numeros,710300,1048581
maxVal1_32_numeros,2100,37
maxVal1_2048_numeros,2900,2049
maxVal1_1048576_numeros,778300,1048582
maxVal1_32_numeros,3100,33
maxVal1_2048_numeros,4000,2052
maxVal1_1048576_numeros,752000,1048581
maxVal1_32_numeros,2200,33
maxVal1_2048_numeros,3300,2056
maxVal1_1048576_numeros,921800,1048580
maxVal1_32_numeros,2100,34
maxVal1_2048_numeros,3000,2052
maxVal1_1048576_numeros,786000,1048579
maxVal1_32_numeros,1800,34
maxVal1_2048_numeros,3200,2055
maxVal1_1048576_numeros,801500,1048578
maxVal1_32_numeros,1600,32
maxVal1_2048_numeros,2900,2050
maxVal1_1048576_numeros,717700,1048577
maxVal1_32_numeros,1500,34
maxVal1_2048_numeros,3000,2055
maxVal1_1048576_numeros,710800,1048580
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,2200,2050
maxVal1_1048576_numeros,774500,1048580
maxVal1_32_numeros,1700,35
maxVal1_2048_numeros,2500,2049
maxVal1_1048576_numeros,711000,1048577
maxVal1_32_numeros,1800,34
maxVal1_2048_numeros,2800,2050
maxVal1_1048576_numeros,859900,1048579
maxVal1_32_numeros,2400,33
maxVal1_2048_numeros,1600,2049
maxVal1_1048576_numeros,744800,1048579
maxVal1_32_numeros,1800,35
maxVal1_2048_numeros,3300,2055
maxVal1_1048576_numeros,735300,1048578
maxVal1_32_numeros,1800,34
maxVal1_2048_numeros,1800,2051
maxVal1_1048576_numeros,776300,1048579
maxVal1_32_numeros,2000,34
maxVal1_2048_numeros,5900,2049
maxVal1_1048576_numeros,776200,1048581
maxVal1_32_numeros,1700,34
maxVal1_2048_numeros,3900,2050
maxVal1_1048576_numeros,714900,1048579
maxVal1_32_numeros,2100,35
maxVal1_2048_numeros,8900,2053
maxVal1_1048576_numeros,771900,1048577
maxVal1_32_numeros,1400,32
maxVal1_2048_numeros,3500,2051
maxVal1_1048576_numeros,777500,1048579
maxVal1_32_numeros,1900,31
maxVal1_2048_numeros,2900,2052
maxVal1_1048576_numeros,776700,1048580
maxVal1_32_numeros,2000,35
maxVal1_2048_numeros,2900,2051
maxVal1_1048576_numeros,788700,1048577
maxVal1_32_numeros,2300,33
maxVal1_2048_numeros,3500,2051
maxVal1_1048576_numeros,755400,1048582
maxVal1_32_numeros,1700,34
maxVal1_2048_numeros,3600,2049
maxVal1_1048576_numeros,732000,1048578
maxVal1_32_numeros,1900,36
maxVal1_2048_numeros,3800,2049
maxVal1_1048576_numeros,877000,1048581
maxVal1_32_numeros,1100,33
maxVal1_2048_numeros,2600,2053
maxVal1_1048576_numeros,757100,1048578
maxVal1_32_numeros,1800,34
maxVal1_2048_numeros,3200,2049
maxVal1_1048576_numeros,722300,1048578
maxVal1_32_numeros,1800,34
maxVal1_2048_numeros,1500,2051
maxVal1_1048576_numeros,995300,1048579
maxVal1_32_numeros,2000,34
maxVal1_2048_numeros,2000,2052
maxVal1_1048576_numeros,778800,1048578
maxVal1_32_numeros,1400,33
maxVal1_2048_numeros,2000,2054
maxVal1_1048576_numeros,716200,1048581
maxVal1_32_numeros,2500,33
maxVal1_2048_numeros,2900,2050
maxVal1_1048576_numeros,783900,1048580
maxVal1_32_numeros,2200,34
maxVal1_2048_numeros,5000,2049
maxVal1_1048576_numeros,713800,1048578
maxVal1_32_numeros,2000,32
maxVal1_2048_numeros,3900,2049
maxVal1_1048576_numeros,706400,1048581
